chng_type,Type,area_ha
gain,Estuary_3351,9.31294363
loss,Estuary_3351,169.0410021
gain,Estuary_3357,185.3043969
loss,Estuary_3357,154.4279281
gain,Estuary_3358,114.8181854
loss,Estuary_3358,179.9227801
gain,Estuary_3367,112.1294101
loss,Estuary_3367,193.4320346
gain,Estuary_3397,2.556562785
loss,Estuary_3397,3.508331057
gain,Estuary_34,0.373010695
loss,Estuary_34,30.17397181
gain,Estuary_3415,22.3695517
loss,Estuary_3415,70.34018449
gain,Estuary_3418,97.59319462
loss,Estuary_3418,413.1273995
gain,Estuary_343,528.3224283
loss,Estuary_343,189.3785068
gain,Estuary_3430,8.082129843
loss,Estuary_3430,10.87336388
gain,Estuary_3442,1.343108487
loss,Estuary_3442,14.32631255
gain,Estuary_3454,6.276490039
loss,Estuary_3454,23.69313082
gain,Estuary_347,152.9708374
loss,Estuary_347,162.4409491
gain,Estuary_3477,6.062658492
loss,Estuary_3477,18.42725688
gain,Estuary_3480,10.11832437
loss,Estuary_3480,22.48644519
gain,Estuary_3509,56.89443905
loss,Estuary_3509,135.4837174
gain,Estuary_354,102.7026793
loss,Estuary_354,59.16249497
gain,Estuary_357,143.5338247
loss,Estuary_357,213.1213564
gain,Estuary_36,61.183166
loss,Estuary_36,67.35671249
gain,Estuary_3601,7.200019233
loss,Estuary_3601,11.06491702
gain,Estuary_3632,31.0614044
loss,Estuary_3632,3.100061456
gain,Estuary_364,36.07161119
loss,Estuary_364,32.77950218
gain,Estuary_3666,0.236204822
loss,Estuary_3666,13.98586961
gain,Estuary_37,50.65168696
loss,Estuary_37,50.12337305
gain,Estuary_3715,450.4102194
loss,Estuary_3715,791.8437539
gain,Estuary_3718,7.7149723
loss,Estuary_3718,73.71852836
gain,Estuary_3729,4.02987011
loss,Estuary_3729,331.9486969
gain,Estuary_3744,186.3406374
loss,Estuary_3744,532.2056128
gain,Estuary_3785,10.97363133
loss,Estuary_3785,44.08422067
gain,Estuary_379,1.01527912
loss,Estuary_379,0.282029786
gain,Estuary_3837,3.465221538
loss,Estuary_3837,101.9471691
gain,Estuary_3847,3.905484294
loss,Estuary_3847,3.094880276
gain,Estuary_3855,95.79079457
loss,Estuary_3855,121.4003111
gain,Estuary_3857,208.4299188
loss,Estuary_3857,194.9168476
gain,Estuary_3859,3.627006742
loss,Estuary_3859,49.38480711
gain,Estuary_3894,1.254795426
loss,Estuary_3894,4.222234386
gain,Estuary_3904,0.364633628
loss,Estuary_3904,58.96502054
gain,Estuary_3910,7.318457607
loss,Estuary_3910,20.73049699
gain,Estuary_3911,2.893484189
loss,Estuary_3911,19.84917312
gain,Estuary_3913,264.5817801
loss,Estuary_3913,1003.851073
gain,Estuary_3916,8.427396662
loss,Estuary_3916,19.10606445
gain,Estuary_3922,58.90581972
loss,Estuary_3922,268.7567086
gain,Estuary_3923,16.65654271
loss,Estuary_3923,215.8266297
gain,Estuary_3924,148.7440237
loss,Estuary_3924,2044.138243
gain,Estuary_3934,8.454638439
loss,Estuary_3934,103.5204043
gain,Estuary_3939,24.10820381
loss,Estuary_3939,62.58794419
gain,Estuary_3941,7.753498405
loss,Estuary_3941,22.19706895
gain,Estuary_3944,14.24437043
loss,Estuary_3944,80.37146856
gain,Estuary_3949,79.52741586
loss,Estuary_3949,319.2290001
gain,Estuary_3953,8.947289248
loss,Estuary_3953,116.8515505
gain,Estuary_3973,0.104097417
loss,Estuary_3973,13.16602997
gain,Estuary_3990,7.534695814
loss,Estuary_3990,20.7365329
gain,Estuary_3993,11.16913512
loss,Estuary_3993,41.23833877
gain,Estuary_401,26.0243282
loss,Estuary_401,21.32439116
gain,Estuary_4014,1.767431949
loss,Estuary_4014,30.29516968
gain,Estuary_4017,5.335743266
loss,Estuary_4017,129.8988629
gain,Estuary_4021,1.479919994
loss,Estuary_4021,167.9962463
gain,Estuary_4024,10.46257649
loss,Estuary_4024,148.8866901
gain,Estuary_4040,34.07251613
loss,Estuary_4040,74.11161451
gain,Estuary_4043,0.242789583
loss,Estuary_4043,54.87278251
gain,Estuary_4046,1.456586267
loss,Estuary_4046,2.580611419
gain,Estuary_4052,24.45627757
loss,Estuary_4052,95.11852293
gain,Estuary_4058,6.313102286
loss,Estuary_4058,70.23797536
gain,Estuary_4070,1.819702697
loss,Estuary_4070,19.25056391
gain,Estuary_4071,100.7047552
loss,Estuary_4071,46.68889541
gain,Estuary_4072,29.9090463
loss,Estuary_4072,1766.156606
gain,Estuary_4074,15.37893187
loss,Estuary_4074,68.39219177
gain,Estuary_4087,67.80473325
loss,Estuary_4087,237.0205994
gain,Estuary_4091,189.995309
loss,Estuary_4091,512.2036152
gain,Estuary_4095,2.485522124
loss,Estuary_4095,55.22682723
gain,Estuary_4096,176.8478396
loss,Estuary_4096,661.7283418
gain,Estuary_4098,11.59866167
loss,Estuary_4098,22.34292005
gain,Estuary_4103,16.61981907
loss,Estuary_4103,399.8003131
gain,Estuary_4104,7.850005943
loss,Estuary_4104,164.4566616
gain,Estuary_4108,37.12899388
loss,Estuary_4108,107.3471738
gain,Estuary_4123,139.1837253
loss,Estuary_4123,578.5284441
gain,Estuary_4128,965.2500509
loss,Estuary_4128,2360.461519
gain,Estuary_4136,10.10561716
loss,Estuary_4136,61.4261687
gain,Estuary_4146,8.213475713
loss,Estuary_4146,45.36969138
gain,Estuary_4155,0.830728976
loss,Estuary_4155,1.621383581
gain,Estuary_4167,20.73679518
loss,Estuary_4167,13.32144728
gain,Estuary_4168,1.998515886
loss,Estuary_4168,138.4201493
gain,Estuary_4170,9.442502005
loss,Estuary_4170,29.82395492
gain,Estuary_4172,335.3501564
loss,Estuary_4172,251.103892
gain,Estuary_4191,37.99273734
loss,Estuary_4191,1166.768075
gain,Estuary_4193,449.1144163
loss,Estuary_4193,472.5030378
gain,Estuary_4211,112.0744576
loss,Estuary_4211,113.1438749
gain,Estuary_4218,13.06240944
loss,Estuary_4218,37.53221814
gain,Estuary_4220,9.344958735
loss,Estuary_4220,6.35820542
loss,Estuary_4224,0.498212906
gain,Estuary_4228,41.50523548
loss,Estuary_4228,130.8301873
loss,Estuary_4238,0.42865343
gain,Estuary_4251,18.54042676
loss,Estuary_4251,59.47429102
gain,Estuary_4270,53.14219096
loss,Estuary_4270,76.10111439
gain,Estuary_4272,42.60997306
loss,Estuary_4272,56.02888662
gain,Estuary_4294,22.56305166
loss,Estuary_4294,4.260519228
gain,Estuary_4297,12.24441314
loss,Estuary_4297,22.41976112
gain,Estuary_4298,134.907969
loss,Estuary_4298,142.1885487
gain,Estuary_4312,320.7933095
loss,Estuary_4312,453.6975661
gain,Estuary_4323,72.15646765
loss,Estuary_4323,69.34307443
gain,Estuary_4331,126.4737508
loss,Estuary_4331,135.4929816
gain,Estuary_4332,59.38548177
loss,Estuary_4332,25.32347283
gain,Estuary_4333,149.9194902
loss,Estuary_4333,123.106119
gain,Estuary_4336,95.84437899
loss,Estuary_4336,125.4295298
gain,Estuary_4342,19.161883
loss,Estuary_4342,37.6460394
gain,Estuary_4351,46.13527268
loss,Estuary_4351,43.56107963
gain,Estuary_4356,44.94118808
loss,Estuary_4356,133.8156308
gain,Estuary_436,90.33368317
loss,Estuary_436,326.2170574
gain,Estuary_4365,18.90787725
loss,Estuary_4365,74.16066019
gain,Estuary_4383,9.76278573
loss,Estuary_4383,39.56535258
gain,Estuary_4391,22.3204167
loss,Estuary_4391,43.32845951
gain,Estuary_4399,24.13389736
loss,Estuary_4399,167.7420612
gain,Estuary_4418,0.241385226
loss,Estuary_4418,19.19039797
gain,Estuary_442,60.74638415
loss,Estuary_442,78.93153428
gain,Estuary_4425,122.5177865
loss,Estuary_4425,251.3478856
gain,Estuary_4426,45.65125167
loss,Estuary_4426,565.9486314
gain,Estuary_4436,76.45453219
loss,Estuary_4436,351.9562
gain,Estuary_444,100.8561309
loss,Estuary_444,468.7542959
gain,Estuary_4441,10.85230437
loss,Estuary_4441,67.82593572
gain,Estuary_4466,57.47638063
loss,Estuary_4466,252.5891408
gain,Estuary_4491,85.07404212
loss,Estuary_4491,371.4327918
gain,Estuary_4498,28.08118383
loss,Estuary_4498,271.5760638
gain,Estuary_450,25.50607902
loss,Estuary_450,9.853266721
gain,Estuary_4504,6.667087195
loss,Estuary_4504,211.8614435
gain,Estuary_4511,356.8482125
loss,Estuary_4511,1114.327491
loss,Estuary_4517,1.867532809
gain,Estuary_4525,43.05155372
loss,Estuary_4525,251.740418
gain,Estuary_4529,79.61145836
loss,Estuary_4529,500.8886966
gain,Estuary_4540,211.2839816
loss,Estuary_4540,593.4357126
gain,Estuary_4548,126.2318105
loss,Estuary_4548,730.9412447
gain,Estuary_4558,36.54532757
loss,Estuary_4558,247.0504827
gain,Estuary_456,57.85793853
loss,Estuary_456,45.93482211
gain,Estuary_4561,327.8958827
loss,Estuary_4561,2492.631233
gain,Estuary_4570,662.4450427
loss,Estuary_4570,778.7285429
gain,Estuary_4574,83.20894891
loss,Estuary_4574,1095.955249
gain,Estuary_4576,6.977963478
loss,Estuary_4576,26.08368436
gain,Estuary_4578,11.48209144
loss,Estuary_4578,72.31403819
gain,Estuary_4589,130.6984636
loss,Estuary_4589,282.0584095
gain,Estuary_4608,0.481494055
loss,Estuary_4608,3.383455505
gain,Estuary_4609,124.1854655
loss,Estuary_4609,540.1763128
gain,Estuary_4610,15.23128951
loss,Estuary_4610,247.792243
gain,Estuary_4632,421.3347769
loss,Estuary_4632,1927.848238
gain,Estuary_4652,66.76114747
loss,Estuary_4652,92.95753527
gain,Estuary_4667,6.446209111
loss,Estuary_4667,48.95277701
gain,Estuary_4668,6.965530914
loss,Estuary_4668,98.54164155
gain,Estuary_4684,273.1874486
loss,Estuary_4684,1063.557896
gain,Estuary_4700,68.75799682
loss,Estuary_4700,209.5752381
gain,Estuary_4715,283.144574
loss,Estuary_4715,550.4469093
gain,Estuary_472,96.12404082
loss,Estuary_472,103.8106367
gain,Estuary_473,114.8894496
loss,Estuary_473,870.4390989
gain,Estuary_4737,406.9259325
loss,Estuary_4737,899.76332
gain,Estuary_4750,157.7952215
loss,Estuary_4750,1277.653507
gain,Estuary_4761,227.7723066
loss,Estuary_4761,1813.43477
gain,Estuary_4874,4.310061825
loss,Estuary_4874,11.48850352
gain,Estuary_4902,56.4522908
loss,Estuary_4902,1593.269916
gain,Estuary_4903,133.0462465
loss,Estuary_4903,309.3011733
gain,Estuary_493,298.5833975
loss,Estuary_493,1972.543309
gain,Estuary_4930,362.2895628
loss,Estuary_4930,966.6818726
gain,Estuary_4931,0.816904281
loss,Estuary_4931,16.3704655
gain,Estuary_4939,3.522248418
loss,Estuary_4939,11.37262827
gain,Estuary_4968,76.73349085
loss,Estuary_4968,276.8273646
gain,Estuary_497,191.6343443
loss,Estuary_497,907.5190788
gain,Estuary_4992,12.80443982
loss,Estuary_4992,31.70104157
gain,Estuary_4998,10.05033445
loss,Estuary_4998,82.27961541
gain,Estuary_5011,595.287871
loss,Estuary_5011,682.3565275
gain,Estuary_5014,20.61001995
loss,Estuary_5014,158.0925863
gain,Estuary_5046,68.24386009
loss,Estuary_5046,792.9208242
gain,Estuary_5062,45.76964983
loss,Estuary_5062,148.0677114
gain,Estuary_5072,945.2617635
loss,Estuary_5072,1594.995193
gain,Estuary_5087,591.9184036
loss,Estuary_5087,2750.743383
gain,Estuary_5107,434.6544399
loss,Estuary_5107,1445.941239
gain,Estuary_5108,0.059602467
loss,Estuary_5108,13.20545757
gain,Estuary_5115,41.23164954
loss,Estuary_5115,198.7579211
gain,Estuary_5118,218.8614815
loss,Estuary_5118,424.4721707
gain,Estuary_5128,80.69511055
loss,Estuary_5128,213.0817808
gain,Estuary_514,44.80767051
loss,Estuary_514,80.29334903
gain,Estuary_5150,13.40743672
loss,Estuary_5150,10.94660885
gain,Estuary_5158,185.2644523
loss,Estuary_5158,539.2114715
gain,Estuary_516,218.4275234
loss,Estuary_516,1628.371291
gain,Estuary_5171,28.94202034
loss,Estuary_5171,436.4944286
gain,Estuary_5182,484.5171307
loss,Estuary_5182,480.3369429
gain,Estuary_5199,85.08532542
loss,Estuary_5199,199.8040756
gain,Estuary_5201,0.059495114
loss,Estuary_5201,0.057312503
gain,Estuary_5209,162.0848726
loss,Estuary_5209,1699.559866
gain,Estuary_521,17.23445784
loss,Estuary_521,25.10058895
gain,Estuary_5213,2.581874575
loss,Estuary_5213,2.161261094
gain,Estuary_5214,64.19383601
loss,Estuary_5214,124.4506315
gain,Estuary_5219,2056.776385
loss,Estuary_5219,3002.513124
gain,Estuary_5238,0.34530414
loss,Estuary_5238,0.241668474
gain,Estuary_5271,225.8230239
loss,Estuary_5271,373.956658
gain,Estuary_5281,12.99145532
loss,Estuary_5281,11.17751954
gain,Estuary_5291,31.07010441
loss,Estuary_5291,97.63342149
gain,Estuary_5294,2479.795423
loss,Estuary_5294,2560.406532
gain,Estuary_5301,1071.387762
loss,Estuary_5301,1394.258738
gain,Estuary_5309,71.05465285
loss,Estuary_5309,124.9200657
gain,Estuary_5316,1.900203902
loss,Estuary_5316,1.517015526
gain,Estuary_5323,24.61383227
loss,Estuary_5323,196.0428138
gain,Estuary_5329,384.3598893
loss,Estuary_5329,1007.108083
gain,Estuary_5340,125.2725046
loss,Estuary_5340,392.9272291
gain,Estuary_5345,26.29337257
loss,Estuary_5345,48.11863519
gain,Estuary_5370,93.96448733
loss,Estuary_5370,266.0083399
gain,Estuary_540,85.08156552
loss,Estuary_540,514.9418531
gain,Estuary_5404,6.144535597
loss,Estuary_5404,23.65618944
gain,Estuary_5407,53.72147596
loss,Estuary_5407,64.10887355
gain,Estuary_5424,39.43518574
loss,Estuary_5424,83.20834526
gain,Estuary_544,59.80087959
loss,Estuary_544,47.8854934
gain,Estuary_5449,110.9512502
loss,Estuary_5449,127.3798031
gain,Estuary_5462,61.00616119
loss,Estuary_5462,77.57525455
gain,Estuary_5467,45.48406228
loss,Estuary_5467,59.09249322
gain,Estuary_5471,16.88153787
loss,Estuary_5471,4.762157838
gain,Estuary_5472,37.3694103
loss,Estuary_5472,27.62492576
gain,Estuary_5486,61.79741828
loss,Estuary_5486,262.7317084
gain,Estuary_550,26.69675046
loss,Estuary_550,18.39931495
loss,Estuary_552,2.209270388
gain,Estuary_5569,21.57783982
loss,Estuary_5569,49.78111175
gain,Estuary_5579,1.829925938
loss,Estuary_5579,42.98912791
gain,Estuary_5598,12.1966361
loss,Estuary_5598,36.92669706
gain,Estuary_56,866.8641808
loss,Estuary_56,712.8078902
gain,Estuary_560,19.73862427
loss,Estuary_560,234.2567108
gain,Estuary_5610,30.76673191
loss,Estuary_5610,55.7098965
gain,Estuary_5615,9.852725319
loss,Estuary_5615,15.51636395
gain,Estuary_5617,739.7793951
loss,Estuary_5617,317.8206864
gain,Estuary_5620,22.91718891
loss,Estuary_5620,83.761632
gain,Estuary_5644,14.25561701
loss,Estuary_5644,10.09519631
gain,Estuary_5657,15.9148048
loss,Estuary_5657,21.21222455
gain,Estuary_5669,87.01112627
loss,Estuary_5669,351.1640085
gain,Estuary_569,96.58778064
loss,Estuary_569,569.5771717
gain,Estuary_5700,46.1143521
loss,Estuary_5700,25.18870562
gain,Estuary_575,21.34004914
loss,Estuary_575,246.5540915
gain,Estuary_576,21.58369128
loss,Estuary_576,94.93752048
gain,Estuary_5761,24.91037303
loss,Estuary_5761,80.47956899
gain,Estuary_578,15.56714267
loss,Estuary_578,68.97492081
gain,Estuary_5789,3.269387909
loss,Estuary_5789,27.0316195
gain,Estuary_579,49.09017491
loss,Estuary_579,150.3003925
gain,Estuary_58,92.73499952
loss,Estuary_58,111.1096777
gain,Estuary_5808,0.874535353
loss,Estuary_5808,36.43649494
gain,Estuary_581,13.70578561
loss,Estuary_581,105.3303445
gain,Estuary_5822,142.2168156
loss,Estuary_5822,119.9009529
gain,Estuary_5832,3.818922748
loss,Estuary_5832,7.279664815
gain,Estuary_5834,12.85030177
loss,Estuary_5834,34.94583319
gain,Estuary_5837,64.09562562
loss,Estuary_5837,86.46792545
loss,Estuary_5845,8.741250907
gain,Estuary_5850,64.31927226
loss,Estuary_5850,103.1515114
gain,Estuary_5866,4.532111437
loss,Estuary_5866,2.516176894
gain,Estuary_587,18.11414433
loss,Estuary_587,159.8273695
gain,Estuary_5874,7.442423979
loss,Estuary_5874,6.984728182
gain,Estuary_5889,10.77371112
loss,Estuary_5889,31.71355478
gain,Estuary_5892,6.206276065
loss,Estuary_5892,7.850630595
gain,Estuary_5893,115.3440443
loss,Estuary_5893,55.71817471
gain,Estuary_5900,143.256071
loss,Estuary_5900,124.3221526
gain,Estuary_591,18.57851868
loss,Estuary_591,35.47170685
gain,Estuary_5920,14.27316643
loss,Estuary_5920,78.79973889
gain,Estuary_5934,22.68168203
loss,Estuary_5934,20.15498907
gain,Estuary_5935,33.30507636
loss,Estuary_5935,64.53527826
gain,Estuary_5940,79.41056125
loss,Estuary_5940,101.6498576
gain,Estuary_5943,17.24052895
loss,Estuary_5943,106.7475255
gain,Estuary_5950,23.61818591
loss,Estuary_5950,34.17636022
gain,Estuary_5965,1.420330116
loss,Estuary_5965,1.799732931
gain,Estuary_5990,463.5459838
loss,Estuary_5990,675.8113916
gain,Estuary_6,29.15509053
loss,Estuary_6,78.84395327
gain,Estuary_6009,21.60025942
loss,Estuary_6009,27.02672053
gain,Estuary_6010,121.1470884
loss,Estuary_6010,138.7247594
gain,Estuary_6012,76.22815119
loss,Estuary_6012,406.3063012
gain,Estuary_6018,36.05089681
loss,Estuary_6018,28.00825227
gain,Estuary_6020,19.72765753
loss,Estuary_6020,132.6519542
gain,Estuary_6032,22.49022905
loss,Estuary_6032,132.989892
gain,Estuary_6044,132.3465633
loss,Estuary_6044,190.4285313
gain,Estuary_6073,19.03699819
loss,Estuary_6073,37.35398997
gain,Estuary_6080,88.08426114
loss,Estuary_6080,150.4842663
gain,Estuary_6091,150.7584795
loss,Estuary_6091,481.5552653
gain,Estuary_6102,543.4049299
loss,Estuary_6102,899.0322506
gain,Estuary_6103,1717.23756
loss,Estuary_6103,577.4056734
gain,Estuary_6108,161.0942242
loss,Estuary_6108,347.8761432
gain,Estuary_6112,473.9437127
loss,Estuary_6112,490.6975157
gain,Estuary_6114,65.71322553
loss,Estuary_6114,105.1081473
gain,Estuary_6119,58.04961898
loss,Estuary_6119,31.10204117
gain,Estuary_6122,27.11322712
loss,Estuary_6122,87.20328038
gain,Estuary_6124,0.99524348
loss,Estuary_6124,13.52240709
gain,Estuary_6125,45.6033146
loss,Estuary_6125,107.5232433
gain,Estuary_6126,16.79888838
loss,Estuary_6126,56.73311266
gain,Estuary_613,9.444904741
loss,Estuary_613,133.5368171
gain,Estuary_6131,19.82004876
loss,Estuary_6131,34.01015191
gain,Estuary_6137,350.0189772
loss,Estuary_6137,348.1237107
gain,Estuary_6139,188.226082
loss,Estuary_6139,443.5887358
gain,Estuary_6154,42.2318437
loss,Estuary_6154,220.2142611
gain,Estuary_6158,242.4767592
loss,Estuary_6158,752.9593878
gain,Estuary_6160,99.27624874
loss,Estuary_6160,374.5282463
gain,Estuary_6164,1309.368922
loss,Estuary_6164,1532.027435
gain,Estuary_6165,40.21445975
loss,Estuary_6165,99.98328015
gain,Estuary_6168,178.2287067
loss,Estuary_6168,327.0442639
gain,Estuary_6170,13.62970398
loss,Estuary_6170,302.5545491
gain,Estuary_6177,70.13517409
loss,Estuary_6177,474.2851702
gain,Estuary_6179,39.47269407
loss,Estuary_6179,633.9126075
gain,Estuary_618,72.94333504
loss,Estuary_618,502.2253944
gain,Estuary_6183,6.220416638
loss,Estuary_6183,5.042722869
gain,Estuary_6184,467.5840458
loss,Estuary_6184,197.6616481
gain,Estuary_6187,6.440294996
loss,Estuary_6187,58.99579516
gain,Estuary_619,7.009295047
loss,Estuary_619,104.4057253
gain,Estuary_6203,5.469171285
loss,Estuary_6203,39.94327431
gain,Estuary_622,1.109318835
loss,Estuary_622,28.76131306
gain,Estuary_6221,0.196489534
loss,Estuary_6221,1.058767397
gain,Estuary_6256,0.168191104
loss,Estuary_6256,1.345513116
gain,Estuary_6257,418.2933169
loss,Estuary_6257,146.8837475
gain,Estuary_6263,275.2807041
loss,Estuary_6263,130.8749941
gain,Estuary_6273,0.223787287
loss,Estuary_6273,6.301929754
gain,Estuary_6303,11.88520923
loss,Estuary_6303,13.32532184
gain,Estuary_631,0.165922182
loss,Estuary_631,14.31023221
gain,Estuary_6370,55.68048793
loss,Estuary_6370,60.74378198
gain,Estuary_638,17.63468624
loss,Estuary_638,118.273875
gain,Estuary_6393,0.662965882
loss,Estuary_6393,36.6839091
gain,Estuary_640,188.0599005
loss,Estuary_640,763.0104092
gain,Estuary_6400,1.79421454
loss,Estuary_6400,3.586999593
gain,Estuary_641,6.836965796
loss,Estuary_641,60.70581842
gain,Estuary_6428,44.47111874
loss,Estuary_6428,131.5912372
gain,Estuary_646,25.83137834
loss,Estuary_646,56.1537158
gain,Estuary_647,5.082629433
loss,Estuary_647,70.55308405
gain,Estuary_648,10.74115155
loss,Estuary_648,129.7919947
gain,Estuary_649,4.871734681
loss,Estuary_649,18.26199024
gain,Estuary_653,1.47259764
loss,Estuary_653,21.47746005
gain,Estuary_6530,21.48047107
